filename,label,encode_label
HydraHydraImage_10.jpg,Hydra,2
HydraHydraImage_101.jpg,Hydra,2
HydraHydraImage_107.jpg,Hydra,2
HydraHydraImage_108.jpg,Hydra,2
HydraHydraImage_109.jpg,Hydra,2
HydraHydraImage_11.jpg,Hydra,2
HydraHydraImage_110.jpg,Hydra,2
HydraHydraImage_111.jpg,Hydra,2
HydraHydraImage_113.jpg,Hydra,2
HydraHydraImage_116.jpg,Hydra,2
HydraHydraImage_118.jpg,Hydra,2
HydraHydraImage_119.jpg,Hydra,2
HydraHydraImage_123.jpg,Hydra,2
HydraHydraImage_127.jpg,Hydra,2
HydraHydraImage_128.jpg,Hydra,2
HydraHydraImage_129.jpg,Hydra,2
HydraHydraImage_13.jpg,Hydra,2
HydraHydraImage_130.jpg,Hydra,2
HydraHydraImage_131.jpg,Hydra,2
HydraHydraImage_136.jpg,Hydra,2
HydraHydraImage_139.jpg,Hydra,2
HydraHydraImage_19.jpg,Hydra,2
HydraHydraImage_20.jpg,Hydra,2
HydraHydraImage_21.jpg,Hydra,2
HydraHydraImage_22.jpg,Hydra,2
HydraHydraImage_23.JPG,Hydra,2
HydraHydraImage_27.jpg,Hydra,2
HydraHydraImage_28.jpg,Hydra,2
HydraHydraImage_29.jpg,Hydra,2
HydraHydraImage_30.jpg,Hydra,2
HydraHydraImage_31.jpg,Hydra,2
HydraHydraImage_34.jpg,Hydra,2
HydraHydraImage_35.jpg,Hydra,2
HydraHydraImage_37.jpg,Hydra,2
HydraHydraImage_38.jpg,Hydra,2
HydraHydraImage_40.jpg,Hydra,2
HydraHydraImage_42.jpg,Hydra,2
HydraHydraImage_43.jpg,Hydra,2
HydraHydraImage_44.jpg,Hydra,2
HydraHydraImage_45.jpg,Hydra,2
HydraHydraImage_46.JPG,Hydra,2
HydraHydraImage_48.jpg,Hydra,2
HydraHydraImage_49.jpg,Hydra,2
HydraHydraImage_50.jpg,Hydra,2
HydraHydraImage_51.jpg,Hydra,2
HydraHydraImage_52.jpg,Hydra,2
HydraHydraImage_54.jpg,Hydra,2
HydraHydraImage_55.jpg,Hydra,2
HydraHydraImage_56.jpg,Hydra,2
HydraHydraImage_57.jpg,Hydra,2
HydraHydraImage_58.jpg,Hydra,2
HydraHydraImage_63.jpg,Hydra,2
HydraHydraImage_64.jpg,Hydra,2
HydraHydraImage_65.jpg,Hydra,2
HydraHydraImage_67.jpg,Hydra,2
HydraHydraImage_69.JPG,Hydra,2
HydraHydraImage_70.jpg,Hydra,2
HydraHydraImage_71.jpg,Hydra,2
HydraHydraImage_76.jpg,Hydra,2
HydraHydraImage_77.jpg,Hydra,2
HydraHydraImage_78.jpg,Hydra,2
HydraHydraImage_82.jpg,Hydra,2
HydraHydraImage_83.jpg,Hydra,2
HydraHydraImage_89.jpg,Hydra,2
HydraHydraImage_9.JPG,Hydra,2
HydraHydraImage_92.jpg,Hydra,2
HydraHydraImage_94.jpg,Hydra,2
HydraHydraImage_96.jpg,Hydra,2
HydraHydraImage_97.jpg,Hydra,2
HydraHydraImage_99.jpg,Hydra,2
