filename,label,encode_label
AmoebaAmoebaImage_10.jpg,Amoeba,0
AmoebaAmoebaImage_11.jpg,Amoeba,0
AmoebaAmoebaImage_14.jpg,Amoeba,0
AmoebaAmoebaImage_16.jpg,Amoeba,0
AmoebaAmoebaImage_17.jpg,Amoeba,0
AmoebaAmoebaImage_19.jpg,Amoeba,0
AmoebaAmoebaImage_20.png,Amoeba,0
AmoebaAmoebaImage_21.jpg,Amoeba,0
AmoebaAmoebaImage_22.jpg,Amoeba,0
AmoebaAmoebaImage_23.jpg,Amoeba,0
AmoebaAmoebaImage_24.jpg,Amoeba,0
AmoebaAmoebaImage_25.jpg,Amoeba,0
AmoebaAmoebaImage_26.jpg,Amoeba,0
AmoebaAmoebaImage_27.jpg,Amoeba,0
AmoebaAmoebaImage_28.jpg,Amoeba,0
AmoebaAmoebaImage_30.jpg,Amoeba,0
AmoebaAmoebaImage_31.jpg,Amoeba,0
AmoebaAmoebaImage_32.jpg,Amoeba,0
AmoebaAmoebaImage_33.jpg,Amoeba,0
AmoebaAmoebaImage_34.jpg,Amoeba,0
AmoebaAmoebaImage_35.jpg,Amoeba,0
AmoebaAmoebaImage_36.jpg,Amoeba,0
AmoebaAmoebaImage_39.jpg,Amoeba,0
AmoebaAmoebaImage_44.jpg,Amoeba,0
AmoebaAmoebaImage_46.jpg,Amoeba,0
AmoebaAmoebaImage_47.jpg,Amoeba,0
AmoebaAmoebaImage_48.jpg,Amoeba,0
AmoebaAmoebaImage_49.jpg,Amoeba,0
AmoebaAmoebaImage_51.jpg,Amoeba,0
AmoebaAmoebaImage_52.jpg,Amoeba,0
AmoebaAmoebaImage_53.jpg,Amoeba,0
AmoebaAmoebaImage_54.jpg,Amoeba,0
AmoebaAmoebaImage_57.jpg,Amoeba,0
AmoebaAmoebaImage_58.jpg,Amoeba,0
AmoebaAmoebaImage_59.jpg,Amoeba,0
AmoebaAmoebaImage_60.png,Amoeba,0
AmoebaAmoebaImage_61.jpg,Amoeba,0
AmoebaAmoebaImage_62.jpg,Amoeba,0
AmoebaAmoebaImage_63.jpg,Amoeba,0
AmoebaAmoebaImage_65.jpg,Amoeba,0
AmoebaAmoebaImage_66.jpg,Amoeba,0
AmoebaAmoebaImage_67.jpg,Amoeba,0
AmoebaAmoebaImage_68.jpg,Amoeba,0
AmoebaAmoebaImage_69.jpg,Amoeba,0
AmoebaAmoebaImage_70.jpg,Amoeba,0
AmoebaAmoebaImage_71.jpg,Amoeba,0
AmoebaAmoebaImage_72.jpg,Amoeba,0
AmoebaAmoebaImage_73.jpg,Amoeba,0
AmoebaAmoebaImage_74.png,Amoeba,0
AmoebaAmoebaImage_75.jpg,Amoeba,0
AmoebaAmoebaImage_76.jpg,Amoeba,0
AmoebaAmoebaImage_77.jpg,Amoeba,0
AmoebaAmoebaImage_78.jpg,Amoeba,0
AmoebaAmoebaImage_81.jpg,Amoeba,0
AmoebaAmoebaImage_82.jpg,Amoeba,0
AmoebaAmoebaImage_85.jpg,Amoeba,0
AmoebaAmoebaImage_86.jpg,Amoeba,0
AmoebaAmoebaImage_87.jpg,Amoeba,0
AmoebaAmoebaImage_88.jpg,Amoeba,0
AmoebaAmoebaImage_89.jpg,Amoeba,0
AmoebaAmoebaImage_9.jpg,Amoeba,0
AmoebaAmoebaImage_90.jpg,Amoeba,0
AmoebaAmoebaImage_91.jpg,Amoeba,0
AmoebaAmoebaImage_92.jpg,Amoeba,0
AmoebaAmoebaImage_93.jpg,Amoeba,0
AmoebaAmoebaImage_94.jpg,Amoeba,0
