filename,label,encode_label
Image_106.jpg,Spherical_bacteria,5
Image_107.jpg,Spherical_bacteria,5
Image_109.jpg,Spherical_bacteria,5
Image_110.jpg,Spherical_bacteria,5
Image_112.jpg,Spherical_bacteria,5
Image_113.jpg,Spherical_bacteria,5
Image_115.jpg,Spherical_bacteria,5
Image_116.jpg,Spherical_bacteria,5
Image_124.jpg,Spherical_bacteria,5
Image_133.jpg,Spherical_bacteria,5
Image_134.jpg,Spherical_bacteria,5
Image_137.jpg,Spherical_bacteria,5
Image_144.jpg,Spherical_bacteria,5
Image_145.jpg,Spherical_bacteria,5
Image_146.jpg,Spherical_bacteria,5
Image_148.jpg,Spherical_bacteria,5
Image_153.jpg,Spherical_bacteria,5
Image_155.jpg,Spherical_bacteria,5
Image_161.jpg,Spherical_bacteria,5
Image_162.jpg,Spherical_bacteria,5
Image_163.jpg,Spherical_bacteria,5
Image_164.jpg,Spherical_bacteria,5
Image_174.jpg,Spherical_bacteria,5
Image_175.png,Spherical_bacteria,5
Image_228.jpg,Spherical_bacteria,5
Image_229.jpg,Spherical_bacteria,5
Image_230.jpg,Spherical_bacteria,5
Image_235.jpg,Spherical_bacteria,5
Image_236.png,Spherical_bacteria,5
Image_238.jpg,Spherical_bacteria,5
Image_243.jpg,Spherical_bacteria,5
Image_245.jpg,Spherical_bacteria,5
Image_246.png,Spherical_bacteria,5
Image_25.jpg,Spherical_bacteria,5
Image_253.jpg,Spherical_bacteria,5
Image_257.jpg,Spherical_bacteria,5
Image_259.jpg,Spherical_bacteria,5
Image_27.jpg,Spherical_bacteria,5
Image_282.jpg,Spherical_bacteria,5
Image_286.jpg,Spherical_bacteria,5
Image_289.jpg,Spherical_bacteria,5
Image_299.jpg,Spherical_bacteria,5
Image_30.jpg,Spherical_bacteria,5
Image_303.jpg,Spherical_bacteria,5
Image_304.jpg,Spherical_bacteria,5
Image_305.jpg,Spherical_bacteria,5
Image_306.jpg,Spherical_bacteria,5
Image_309.jpg,Spherical_bacteria,5
Image_31.jpg,Spherical_bacteria,5
Image_311.jpg,Spherical_bacteria,5
Image_315.jpg,Spherical_bacteria,5
Image_316.png,Spherical_bacteria,5
Image_320.jpg,Spherical_bacteria,5
Image_325.jpg,Spherical_bacteria,5
Image_329.jpg,Spherical_bacteria,5
Image_331.jpg,Spherical_bacteria,5
Image_332.jpg,Spherical_bacteria,5
Image_334.jpg,Spherical_bacteria,5
Image_336.jpg,Spherical_bacteria,5
Image_337.jpg,Spherical_bacteria,5
Image_34.jpg,Spherical_bacteria,5
Image_38.jpg,Spherical_bacteria,5
Image_43.jpg,Spherical_bacteria,5
Image_45.jpg,Spherical_bacteria,5
Image_46.jpg,Spherical_bacteria,5
Image_47.jpg,Spherical_bacteria,5
Image_50.jpg,Spherical_bacteria,5
Image_51.jpg,Spherical_bacteria,5
Image_56.jpg,Spherical_bacteria,5
Image_60.jpg,Spherical_bacteria,5
Image_62.jpg,Spherical_bacteria,5
Image_65.jpg,Spherical_bacteria,5
Image_66.jpg,Spherical_bacteria,5
Image_67.jpg,Spherical_bacteria,5
Image_75.jpg,Spherical_bacteria,5
Image_79.jpg,Spherical_bacteria,5
Image_88.jpg,Spherical_bacteria,5
Image_90.jpg,Spherical_bacteria,5
Image_93.jpg,Spherical_bacteria,5
Image_95.jpg,Spherical_bacteria,5
