filename,label,encode_label
EuglenaEuglenaImage_10.jpg,Euglena,1
EuglenaEuglenaImage_100.jpg,Euglena,1
EuglenaEuglenaImage_101.jpg,Euglena,1
EuglenaEuglenaImage_102.jpg,Euglena,1
EuglenaEuglenaImage_103.jpg,Euglena,1
EuglenaEuglenaImage_104.jpg,Euglena,1
EuglenaEuglenaImage_105.jpg,Euglena,1
EuglenaEuglenaImage_106.jpg,Euglena,1
EuglenaEuglenaImage_107.jpg,Euglena,1
EuglenaEuglenaImage_108.jpg,Euglena,1
EuglenaEuglenaImage_11.jpg,Euglena,1
EuglenaEuglenaImage_111.jpg,Euglena,1
EuglenaEuglenaImage_112.jpg,Euglena,1
EuglenaEuglenaImage_113.jpg,Euglena,1
EuglenaEuglenaImage_116.jpg,Euglena,1
EuglenaEuglenaImage_117.png,Euglena,1
EuglenaEuglenaImage_119.jpg,Euglena,1
EuglenaEuglenaImage_12.jpg,Euglena,1
EuglenaEuglenaImage_120.jpg,Euglena,1
EuglenaEuglenaImage_121.jpg,Euglena,1
EuglenaEuglenaImage_122.jpg,Euglena,1
EuglenaEuglenaImage_123.png,Euglena,1
EuglenaEuglenaImage_124.jpg,Euglena,1
EuglenaEuglenaImage_125.jpg,Euglena,1
EuglenaEuglenaImage_126.jpg,Euglena,1
EuglenaEuglenaImage_127.jpg,Euglena,1
EuglenaEuglenaImage_128.jpg,Euglena,1
EuglenaEuglenaImage_129.jpg,Euglena,1
EuglenaEuglenaImage_13.JPG,Euglena,1
EuglenaEuglenaImage_130.jpg,Euglena,1
EuglenaEuglenaImage_131.jpg,Euglena,1
EuglenaEuglenaImage_132.jpg,Euglena,1
EuglenaEuglenaImage_133.jpg,Euglena,1
EuglenaEuglenaImage_135.jpg,Euglena,1
EuglenaEuglenaImage_136.jpg,Euglena,1
EuglenaEuglenaImage_137.jpg,Euglena,1
EuglenaEuglenaImage_138.jpg,Euglena,1
EuglenaEuglenaImage_139.jpg,Euglena,1
EuglenaEuglenaImage_14.jpg,Euglena,1
EuglenaEuglenaImage_140.jpg,Euglena,1
EuglenaEuglenaImage_141.jpg,Euglena,1
EuglenaEuglenaImage_142.jpg,Euglena,1
EuglenaEuglenaImage_144.jpg,Euglena,1
EuglenaEuglenaImage_145.jpg,Euglena,1
EuglenaEuglenaImage_146.jpg,Euglena,1
EuglenaEuglenaImage_148.jpg,Euglena,1
EuglenaEuglenaImage_15.jpg,Euglena,1
EuglenaEuglenaImage_150.jpg,Euglena,1
EuglenaEuglenaImage_151.jpg,Euglena,1
EuglenaEuglenaImage_152.jpg,Euglena,1
EuglenaEuglenaImage_153.jpg,Euglena,1
EuglenaEuglenaImage_155.jpg,Euglena,1
EuglenaEuglenaImage_156.jpg,Euglena,1
EuglenaEuglenaImage_157.jpg,Euglena,1
EuglenaEuglenaImage_158.jpg,Euglena,1
EuglenaEuglenaImage_159.jpg,Euglena,1
EuglenaEuglenaImage_16.jpg,Euglena,1
EuglenaEuglenaImage_160.jpg,Euglena,1
EuglenaEuglenaImage_161.jpg,Euglena,1
EuglenaEuglenaImage_164.jpg,Euglena,1
EuglenaEuglenaImage_165.jpg,Euglena,1
EuglenaEuglenaImage_166.jpg,Euglena,1
EuglenaEuglenaImage_167.jpg,Euglena,1
EuglenaEuglenaImage_168.jpg,Euglena,1
EuglenaEuglenaImage_169.jpg,Euglena,1
EuglenaEuglenaImage_17.jpg,Euglena,1
EuglenaEuglenaImage_170.jpg,Euglena,1
EuglenaEuglenaImage_172.jpg,Euglena,1
EuglenaEuglenaImage_173.jpg,Euglena,1
EuglenaEuglenaImage_174.jpg,Euglena,1
EuglenaEuglenaImage_175.jpg,Euglena,1
EuglenaEuglenaImage_176.jpg,Euglena,1
EuglenaEuglenaImage_177.jpg,Euglena,1
EuglenaEuglenaImage_178.jpg,Euglena,1
EuglenaEuglenaImage_179.jpg,Euglena,1
EuglenaEuglenaImage_18.jpg,Euglena,1
EuglenaEuglenaImage_180.jpg,Euglena,1
EuglenaEuglenaImage_181.jpg,Euglena,1
EuglenaEuglenaImage_182.jpg,Euglena,1
EuglenaEuglenaImage_183.jpg,Euglena,1
EuglenaEuglenaImage_184.jpg,Euglena,1
EuglenaEuglenaImage_185.jpg,Euglena,1
EuglenaEuglenaImage_186.jpg,Euglena,1
EuglenaEuglenaImage_19.jpg,Euglena,1
EuglenaEuglenaImage_20.jpg,Euglena,1
EuglenaEuglenaImage_21.jpg,Euglena,1
EuglenaEuglenaImage_22.jpg,Euglena,1
EuglenaEuglenaImage_23.jpg,Euglena,1
EuglenaEuglenaImage_24.jpg,Euglena,1
EuglenaEuglenaImage_25.jpg,Euglena,1
EuglenaEuglenaImage_26.jpg,Euglena,1
EuglenaEuglenaImage_27.jpg,Euglena,1
EuglenaEuglenaImage_28.jpg,Euglena,1
EuglenaEuglenaImage_29.jpg,Euglena,1
EuglenaEuglenaImage_30.jpg,Euglena,1
EuglenaEuglenaImage_31.jpg,Euglena,1
EuglenaEuglenaImage_33.jpg,Euglena,1
EuglenaEuglenaImage_36.jpg,Euglena,1
EuglenaEuglenaImage_37.jpg,Euglena,1
EuglenaEuglenaImage_38.jpg,Euglena,1
EuglenaEuglenaImage_39.png,Euglena,1
EuglenaEuglenaImage_40.jpg,Euglena,1
EuglenaEuglenaImage_41.jpg,Euglena,1
EuglenaEuglenaImage_43.jpg,Euglena,1
EuglenaEuglenaImage_44.jpg,Euglena,1
EuglenaEuglenaImage_45.jpg,Euglena,1
EuglenaEuglenaImage_46.jpg,Euglena,1
EuglenaEuglenaImage_47.jpg,Euglena,1
EuglenaEuglenaImage_48.jpg,Euglena,1
EuglenaEuglenaImage_49.jpg,Euglena,1
EuglenaEuglenaImage_50.jpg,Euglena,1
EuglenaEuglenaImage_51.jpg,Euglena,1
EuglenaEuglenaImage_52.jpg,Euglena,1
EuglenaEuglenaImage_53.jpg,Euglena,1
EuglenaEuglenaImage_54.jpg,Euglena,1
EuglenaEuglenaImage_55.jpg,Euglena,1
EuglenaEuglenaImage_56.jpg,Euglena,1
EuglenaEuglenaImage_57.jpg,Euglena,1
EuglenaEuglenaImage_58.jpg,Euglena,1
EuglenaEuglenaImage_59.jpg,Euglena,1
EuglenaEuglenaImage_60.jpg,Euglena,1
EuglenaEuglenaImage_61.jpg,Euglena,1
EuglenaEuglenaImage_62.jpg,Euglena,1
EuglenaEuglenaImage_63.jpg,Euglena,1
EuglenaEuglenaImage_64.jpg,Euglena,1
EuglenaEuglenaImage_65.jpg,Euglena,1
EuglenaEuglenaImage_66.jpg,Euglena,1
EuglenaEuglenaImage_67.jpg,Euglena,1
EuglenaEuglenaImage_68.jpg,Euglena,1
EuglenaEuglenaImage_69.jpg,Euglena,1
EuglenaEuglenaImage_7.jpg,Euglena,1
EuglenaEuglenaImage_70.jpg,Euglena,1
EuglenaEuglenaImage_71.jpg,Euglena,1
EuglenaEuglenaImage_72.jpg,Euglena,1
EuglenaEuglenaImage_73.jpg,Euglena,1
EuglenaEuglenaImage_74.jpg,Euglena,1
EuglenaEuglenaImage_75.jpg,Euglena,1
EuglenaEuglenaImage_76.jpg,Euglena,1
EuglenaEuglenaImage_77.jpg,Euglena,1
EuglenaEuglenaImage_78.jpg,Euglena,1
EuglenaEuglenaImage_79.jpg,Euglena,1
EuglenaEuglenaImage_8.jpg,Euglena,1
EuglenaEuglenaImage_80.jpg,Euglena,1
EuglenaEuglenaImage_81.png,Euglena,1
EuglenaEuglenaImage_82.jpg,Euglena,1
EuglenaEuglenaImage_84.jpg,Euglena,1
EuglenaEuglenaImage_85.jpg,Euglena,1
EuglenaEuglenaImage_86.jpg,Euglena,1
EuglenaEuglenaImage_87.jpg,Euglena,1
EuglenaEuglenaImage_88.jpg,Euglena,1
EuglenaEuglenaImage_89.jpg,Euglena,1
EuglenaEuglenaImage_90.jpg,Euglena,1
EuglenaEuglenaImage_91.jpg,Euglena,1
EuglenaEuglenaImage_92.jpg,Euglena,1
EuglenaEuglenaImage_93.jpg,Euglena,1
EuglenaEuglenaImage_94.jpg,Euglena,1
EuglenaEuglenaImage_95.jpg,Euglena,1
EuglenaEuglenaImage_96.jpg,Euglena,1
EuglenaEuglenaImage_97.jpg,Euglena,1
EuglenaEuglenaImage_98.jpg,Euglena,1
EuglenaImage_134.jpeg,Euglena,1
EuglenaImage_99.jpeg,Euglena,1
