filename,label,encode_label
Image_10.jpg,Euglena,1
Image_100.jpg,Euglena,1
Image_101.jpg,Euglena,1
Image_102.jpg,Euglena,1
Image_103.jpg,Euglena,1
Image_104.jpg,Euglena,1
Image_105.jpg,Euglena,1
Image_106.jpg,Euglena,1
Image_107.jpg,Euglena,1
Image_108.jpg,Euglena,1
Image_11.jpg,Euglena,1
Image_111.jpg,Euglena,1
Image_112.jpg,Euglena,1
Image_113.jpg,Euglena,1
Image_116.jpg,Euglena,1
Image_117.png,Euglena,1
Image_119.jpg,Euglena,1
Image_12.jpg,Euglena,1
Image_120.jpg,Euglena,1
Image_121.jpg,Euglena,1
Image_122.jpg,Euglena,1
Image_123.png,Euglena,1
Image_124.jpg,Euglena,1
Image_125.jpg,Euglena,1
Image_126.jpg,Euglena,1
Image_127.jpg,Euglena,1
Image_128.jpg,Euglena,1
Image_129.jpg,Euglena,1
Image_13.JPG,Euglena,1
Image_130.jpg,Euglena,1
Image_131.jpg,Euglena,1
Image_132.jpg,Euglena,1
Image_133.jpg,Euglena,1
Image_135.jpg,Euglena,1
Image_136.jpg,Euglena,1
Image_137.jpg,Euglena,1
Image_138.jpg,Euglena,1
Image_139.jpg,Euglena,1
Image_14.jpg,Euglena,1
Image_140.jpg,Euglena,1
Image_141.jpg,Euglena,1
Image_142.jpg,Euglena,1
Image_144.jpg,Euglena,1
Image_145.jpg,Euglena,1
Image_146.jpg,Euglena,1
Image_148.jpg,Euglena,1
Image_15.jpg,Euglena,1
Image_150.jpg,Euglena,1
Image_151.jpg,Euglena,1
Image_152.jpg,Euglena,1
Image_153.jpg,Euglena,1
Image_155.jpg,Euglena,1
Image_156.jpg,Euglena,1
Image_157.jpg,Euglena,1
Image_158.jpg,Euglena,1
Image_159.jpg,Euglena,1
Image_16.jpg,Euglena,1
Image_160.jpg,Euglena,1
Image_161.jpg,Euglena,1
Image_164.jpg,Euglena,1
Image_165.jpg,Euglena,1
Image_166.jpg,Euglena,1
Image_167.jpg,Euglena,1
Image_168.jpg,Euglena,1
Image_169.jpg,Euglena,1
Image_17.jpg,Euglena,1
Image_170.jpg,Euglena,1
Image_172.jpg,Euglena,1
Image_173.jpg,Euglena,1
Image_174.jpg,Euglena,1
Image_175.jpg,Euglena,1
Image_176.jpg,Euglena,1
Image_177.jpg,Euglena,1
Image_178.jpg,Euglena,1
Image_179.jpg,Euglena,1
Image_18.jpg,Euglena,1
Image_180.jpg,Euglena,1
Image_181.jpg,Euglena,1
Image_182.jpg,Euglena,1
Image_183.jpg,Euglena,1
Image_184.jpg,Euglena,1
Image_185.jpg,Euglena,1
Image_186.jpg,Euglena,1
Image_19.jpg,Euglena,1
Image_20.jpg,Euglena,1
Image_21.jpg,Euglena,1
Image_22.jpg,Euglena,1
Image_23.jpg,Euglena,1
Image_24.jpg,Euglena,1
Image_25.jpg,Euglena,1
Image_26.jpg,Euglena,1
Image_27.jpg,Euglena,1
Image_28.jpg,Euglena,1
Image_29.jpg,Euglena,1
Image_30.jpg,Euglena,1
Image_31.jpg,Euglena,1
Image_33.jpg,Euglena,1
Image_36.jpg,Euglena,1
Image_37.jpg,Euglena,1
Image_38.jpg,Euglena,1
Image_39.png,Euglena,1
Image_40.jpg,Euglena,1
Image_41.jpg,Euglena,1
Image_43.jpg,Euglena,1
Image_44.jpg,Euglena,1
Image_45.jpg,Euglena,1
Image_46.jpg,Euglena,1
Image_47.jpg,Euglena,1
Image_48.jpg,Euglena,1
Image_49.jpg,Euglena,1
Image_50.jpg,Euglena,1
Image_51.jpg,Euglena,1
Image_52.jpg,Euglena,1
Image_53.jpg,Euglena,1
Image_54.jpg,Euglena,1
Image_55.jpg,Euglena,1
Image_56.jpg,Euglena,1
Image_57.jpg,Euglena,1
Image_58.jpg,Euglena,1
Image_59.jpg,Euglena,1
Image_60.jpg,Euglena,1
Image_61.jpg,Euglena,1
Image_62.jpg,Euglena,1
Image_63.jpg,Euglena,1
Image_64.jpg,Euglena,1
Image_65.jpg,Euglena,1
Image_66.jpg,Euglena,1
Image_67.jpg,Euglena,1
Image_68.jpg,Euglena,1
Image_69.jpg,Euglena,1
Image_7.jpg,Euglena,1
Image_70.jpg,Euglena,1
Image_71.jpg,Euglena,1
Image_72.jpg,Euglena,1
Image_73.jpg,Euglena,1
Image_74.jpg,Euglena,1
Image_75.jpg,Euglena,1
Image_76.jpg,Euglena,1
Image_77.jpg,Euglena,1
Image_78.jpg,Euglena,1
Image_79.jpg,Euglena,1
Image_8.jpg,Euglena,1
Image_80.jpg,Euglena,1
Image_81.png,Euglena,1
Image_82.jpg,Euglena,1
Image_84.jpg,Euglena,1
Image_85.jpg,Euglena,1
Image_86.jpg,Euglena,1
Image_87.jpg,Euglena,1
Image_88.jpg,Euglena,1
Image_89.jpg,Euglena,1
Image_90.jpg,Euglena,1
Image_91.jpg,Euglena,1
Image_92.jpg,Euglena,1
Image_93.jpg,Euglena,1
Image_94.jpg,Euglena,1
Image_95.jpg,Euglena,1
Image_96.jpg,Euglena,1
Image_97.jpg,Euglena,1
Image_98.jpg,Euglena,1
